"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change","symbol"
"MAP2K3",-0.490316826778892,10.7384608350837,-3.34118893645596,0.00145048242574887,0.00306781564137624,-2.00923108889841,"NOT","MAP2K3"
"THBS4",-0.36578752116328,3.52869719202784,-3.34076059458599,0.00145236244449784,0.00307122758334928,-2.01044681169257,"NOT","THBS4"
"PSMD4",0.254445373874074,9.50367637395156,3.34043668116825,0.00145378564917176,0.00307367245076543,-2.01136607455934,"NOT","PSMD4"
"RNF141",0.441840331888316,6.27950009090859,3.33970845449113,0.00145699013140649,0.00307988180210996,-2.01343255282922,"NOT","RNF141"
"GOT1",-0.415546003040571,6.26132302866298,-3.33936583462389,0.00145850010066925,0.00308250755760247,-2.0144046942345,"NOT","GOT1"
"PJVK",-0.284075646784715,3.61961948811721,-3.33912789273131,0.00145954961073697,0.00308415935736783,-2.01507978493864,"NOT","PJVK"
"KRR1",-0.341411581730053,3.66198107866743,-3.3385899361986,0.00146192505145673,0.00308861184696531,-2.01660595901437,"NOT","KRR1"
"PHLPP1",0.425102879215614,3.73515356003788,3.33819104774,0.00146368877100426,0.00309177055501175,-2.01773749116178,"NOT","PHLPP1"
"SNHG17",-0.52223362770105,5.7669694315321,-3.33730729332276,0.00146760353144071,0.00309947094438212,-2.02024412121707,"NOT","SNHG17"
"ARSB",0.541457898767477,5.91076039546288,3.33657356336843,0.00147086124404079,0.00310578112619877,-2.02232488731711,"NOT","ARSB"
"CACNA2D4",-0.586302821883153,4.57212091230104,-3.33612741474771,0.00147284545357734,0.00310940043482669,-2.02358995656352,"NOT","CACNA2D4"
"RRP12",0.469919687010841,7.43697930417989,3.33541334769777,0.00147602647243136,0.00311553786732955,-2.0256144777237,"NOT","RRP12"
"HAUS1",-0.448663947946184,5.10280724098856,-3.33535336810446,0.00147629396424112,0.00311553786732955,-2.02578451828612,"NOT","HAUS1"
"MSTO1",-0.383386970758618,4.2864341033074,-3.33395618074246,0.00148253799462068,0.00312798146456138,-2.02974491827193,"NOT","MSTO1"
"NMUR1",-0.343720024919113,3.51929808187999,-3.33391244041532,0.00148273387234117,0.00312798146456138,-2.02986888425081,"NOT","NMUR1"
"RBM27",-0.214545737325777,6.6309057692343,-3.33218733837086,0.00149047874278536,0.00314374387565686,-2.03475717216323,"NOT","RBM27"
"TAF1D",-0.478250702297975,4.09369030404564,-3.33074450634021,0.00149698569061029,0.00315688994117341,-2.03884428931547,"NOT","TAF1D"
"BCAP31",0.319165516585578,9.33319645712942,3.33016621393937,0.00149960122480485,0.00316182635968197,-2.04048208221989,"NOT","BCAP31"
"PAQR7",-0.662355926597877,4.13863018656445,-3.32979581081837,0.00150127877270239,0.00316478363989093,-2.04153100607633,"NOT","PAQR7"
"SNORA80A",-0.405500665731979,3.83696523572426,-3.32919454533588,0.00150400566610684,0.00316995151380511,-2.04323352673744,"NOT","SNORA80A"
"COPA",0.239102575375103,9.75761718506814,3.32895425665721,0.00150509674491386,0.00317167036506015,-2.0439138604592,"NOT","COPA"
"UAP1L1",0.481701183070967,4.99822825690834,3.32760014211133,0.00151125936431614,0.00318407382084546,-2.0477471634818,"NOT","UAP1L1"
"NEK3",-0.402017628276409,4.59171805020074,-3.32745794182179,0.00151190790347866,0.00318485724177148,-2.04814965027047,"NOT","NEK3"
"LGALS12",-0.621784404434503,5.21060523198258,-3.3270331895842,0.00151384665547304,0.00318835773183799,-2.04935180835597,"NOT","LGALS12"
"EOLA1",-0.239399046120113,6.60129625977625,-3.32695704284595,0.00151419447007175,0.00318850683324658,-2.0495673121433,"NOT","EOLA1"
"ME2",0.526820179884839,8.02672676935062,3.32652351581621,0.00151617612514275,0.00319209570155351,-2.05079417800911,"NOT","ME2"
"PROSER2",-0.540776369679129,4.67060092218536,-3.32644456074086,0.00151653729291268,0.00319227217290143,-2.05101760628242,"NOT","PROSER2"
"HCFC1",-0.237552080914181,9.19709193346504,-3.32592856974677,0.0015188996153231,0.0031966601887674,-2.05247767633973,"NOT","HCFC1"
"HYLS1",-0.339242116988296,5.02519800670976,-3.32508824235337,0.00152275426277814,0.00320418675769221,-2.05485517158234,"NOT","HYLS1"
"CRADD",0.359911899865371,6.4115778045267,3.32501671713607,0.00152308278083843,0.0032042922331293,-2.05505751527814,"NOT","CRADD"
"ERGIC2",0.493962760775103,6.07213269102504,3.32455029883871,0.00152522669990519,0.00320821624925232,-2.05637693231834,"NOT","ERGIC2"
"HLA-DRA",-0.534252640133392,11.7721657818369,-3.32446558407797,0.00152561640198209,0.0032082700532319,-2.05661656222808,"NOT","HLA-DRA"
"IL2RA",-0.435022272792884,4.22148767835698,-3.32442356009088,0.00152580975424773,0.0032082700532319,-2.05673543257725,"NOT","IL2RA"
"KDM1B",0.286441171489499,3.55113041973061,3.32401581999632,0.00152768696742958,0.00321163050139078,-2.05788872554921,"NOT","KDM1B"
"C6orf132",0.377224851412285,3.95255104433772,3.32200764337403,0.0015369643707346,0.00323054417588665,-2.06356744413328,"NOT","C6orf132"
"TMEM14B",-0.482699510792436,8.27650146031337,-3.32024835746103,0.00154513564165323,0.00324712638952505,-2.06854042340821,"NOT","TMEM14B"
"CREG1",0.543126614088898,8.966275215888,3.31961899330447,0.001548068768543,0.00325211631727945,-2.0703190119554,"NOT","CREG1"
"NFE2L2",0.559475726532295,8.84766116464874,3.31961761918685,0.00154807517831226,0.00325211631727945,-2.07032289497157,"NOT","NFE2L2"
"LGMN",-0.50645036953862,4.5336084581626,-3.31929924276364,0.00154956096664427,0.00325464356315248,-2.07122254146663,"NOT","LGMN"
"PLEKHN1",0.387839339755411,3.88866577244241,3.31749158925868,0.00155802242015909,0.00327143451622255,-2.07632936779969,"NOT","PLEKHN1"
"B4GALT2",0.255892667295337,3.58235616486035,3.31744651109075,0.00155823398322434,0.00327143451622255,-2.07645669443254,"NOT","B4GALT2"
"SNX30",-0.510540798186286,6.08941686953763,-3.3173686985009,0.00155859924090261,0.00327143451622255,-2.07667647908715,"NOT","SNX30"
"DPY19L3",0.655085256264618,3.65521708502937,3.31734890392836,0.00155869217089179,0.00327143451622255,-2.07673238905662,"NOT","DPY19L3"
"ICE1",-0.315743623299267,5.16448955615929,-3.31654955450559,0.00156244926726353,0.00327872216339166,-2.07898996891008,"NOT","ICE1"
"H4C4",0.39294322140228,3.52680016992715,3.31588690631148,0.00156557032169326,0.00328467269462075,-2.08086118525962,"NOT","H4C4"
"SAMD9",0.43367265121587,9.35900046723748,3.3156745703519,0.00156657166268693,0.00328617456488547,-2.08146073516502,"NOT","SAMD9"
"SERGEF",-0.452617347074012,6.1062621930253,-3.31549644126626,0.00156741215611825,0.00328728405049088,-2.08196367858903,"NOT","SERGEF"
"CTSG",1.38575596668166,5.52002989698525,3.31544143702111,0.00156767177698909,0.00328728405049088,-2.08211897808943,"UP","CTSG"
"PPP1R12A",0.46305303654979,6.94848084353674,3.31457979982593,0.00157174402046895,0.00329522289172999,-2.08455150250813,"NOT","PPP1R12A"
"PEA15",-0.546468866405683,7.69241795424663,-3.31422098473981,0.00157344278490644,0.00329818365585013,-2.08556436095977,"NOT","PEA15"
"SP2",0.240564269706359,6.62090292897127,3.31393675742125,0.00157478965316793,0.00330040584631517,-2.08636662078983,"NOT","SP2"
"MEX3A",0.347188027693549,4.69593177924155,3.31237173829898,0.00158222532732112,0.00331538567585402,-2.09078319905033,"NOT","MEX3A"
"GPN3",0.398920258163798,6.464892966045,3.31166747031858,0.00158558222688615,0.00332181496750265,-2.0927702197317,"NOT","GPN3"
"PIGU",-0.470756411066372,5.97342983270392,-3.31118504577048,0.00158788558640426,0.00332603514094868,-2.09413116469257,"NOT","PIGU"
"CENPM",0.714925459910374,4.02477348616362,3.31098359503577,0.00158884835727113,0.0033274462503986,-2.09469942759646,"UP","CENPM"
"GPRC5B",0.260701342613802,3.56689022590739,3.30974188797616,0.00159479488441882,0.00333929218112799,-2.0982015777989,"NOT","GPRC5B"
"LOC646214",0.326224143882389,7.10879064152593,3.30921616685812,0.00159731888392252,0.00334396878027433,-2.09968406724617,"NOT","LOC646214"
"ZNF615",-0.233460859424135,6.07458045439219,-3.30852620842262,0.00160063711207507,0.00335030608473979,-2.10162944730236,"NOT","ZNF615"
"LRRC15",0.317146495975827,3.6284492588074,3.30746117047819,0.00160577199141384,0.00336044284021334,-2.1046318412379,"NOT","LRRC15"
"SLC9A5",0.588966880559902,3.65799440110844,3.30687614437597,0.00160859919574754,0.00336574745374554,-2.1062807764315,"NOT","SLC9A5"
"LONP1",-0.552841447551386,6.70331045724574,-3.30624308610994,0.00161166381279903,0.0033712351785686,-2.10806486822053,"NOT","LONP1"
"NR2F6",-0.376730557003037,3.6989477603388,-3.30621338119304,0.00161180774871095,0.0033712351785686,-2.1081485771929,"NOT","NR2F6"
"KCNJ16",0.277203408659148,3.55107545767824,3.30527810937679,0.00161634584059192,0.00338011275894132,-2.11078392569605,"NOT","KCNJ16"
"ZNF766",-0.317681896767969,6.09235312454977,-3.30471833574965,0.00161906771909962,0.00338518972694579,-2.11236097505882,"NOT","ZNF766"
"ZNF875",-0.26240499165317,3.51144775421866,-3.30280308361376,0.00162841331504575,0.00340411137961798,-2.11775542591158,"NOT","ZNF875"
"LINC01193",0.34446921713616,3.65086570130308,3.30206310441996,0.00163203770542704,0.00341106845641279,-2.11983905795829,"NOT","LINC01193"
"GDPD5",-0.850451456282047,5.74276664047966,-3.30190392478352,0.00163281835551242,0.00341207073173585,-2.12028723380846,"DOWN","GDPD5"
"GGPS1",-0.211591694229964,7.88388904687961,-3.30180371996313,0.00163330996151811,0.00341207073173585,-2.12056935638993,"NOT","GGPS1"
"ATG14",-0.457296042850227,7.22881349426786,-3.30178402948293,0.00163340657965808,0.00341207073173585,-2.12062479344235,"NOT","ATG14"
"WDR81",-0.58023943931901,6.66125526103585,-3.30028077658954,0.00164079875178003,0.00342651500768455,-2.12485641782948,"NOT","WDR81"
"DDX58",0.621509508101306,6.80576360062802,3.30025685149861,0.00164091665702496,0.00342651500768455,-2.12492375574768,"NOT","DDX58"
"HCST",-0.291403932861773,11.2411234722909,-3.29950194742046,0.00164464100800534,0.00343366914604416,-2.12704828478767,"NOT","HCST"
"TUBA4A",0.364136227529949,8.58252483666425,3.29770207853042,0.00165355293825131,0.00345164931434033,-2.13211231502689,"NOT","TUBA4A"
"MYPOP",0.265331107377412,8.20791492233015,3.29595264483034,0.00166225878941762,0.00346919286785073,-2.13703262367446,"NOT","MYPOP"
"NRROS",-0.508859310700458,6.70008277791533,-3.29585150081207,0.00166276344066511,0.00346961696919062,-2.13731703788329,"NOT","NRROS"
"PDK3",-0.255733548006424,9.33104915848246,-3.29543446589226,0.00166484573514852,0.00347333232038418,-2.13848966529322,"NOT","PDK3"
"RNASE10",0.407462384378341,3.97074027511581,3.29536973661202,0.00166516915497326,0.0034733774870863,-2.13867166327774,"NOT","RNASE10"
"SCAF8",-0.512165060328511,6.42384642915573,-3.29388540130796,0.00167260191871523,0.00348773166580047,-2.14284446392848,"NOT","SCAF8"
"KMT5B",-0.338991822234057,6.888131198224,-3.2937972682282,0.00167304422524174,0.00348773166580047,-2.14309218520087,"NOT","KMT5B"
"GMEB2",-0.271508912565474,7.5431888956987,-3.29378436883313,0.00167310897167216,0.00348773166580047,-2.14312844197156,"NOT","GMEB2"
"NUBPL",-0.456545076964382,9.75634072947788,-3.29375373344545,0.00167326275052564,0.00348773166580047,-2.1432145495116,"NOT","NUBPL"
"EML3",-0.330607714503149,8.6049108474733,-3.29292397882618,0.00167743290074578,0.00349579081795835,-2.14554654910758,"NOT","EML3"
"NUDT1",-0.437167035440079,7.23568086688444,-3.29157731162641,0.00168422180375197,0.00350924634143948,-2.14933045525929,"NOT","NUDT1"
"RNPS1",-0.313870091240662,8.09599580540834,-3.29152239121175,0.00168449922123833,0.00350924634143948,-2.14948474970102,"NOT","RNPS1"
"FRG1BP",-0.508501680158531,8.43951188037007,-3.29044211634989,0.00168996474351251,0.00351999533076892,-2.15251933403102,"NOT","FRG1BP"
"DOCK9",-0.352459441359604,3.57845207464022,-3.29026278199081,0.00169087368156394,0.00352125132527608,-2.15302303321758,"NOT","DOCK9"
"UBE3C",-0.28836806847672,8.11311469958289,-3.29008876170505,0.00169175612654221,0.0035224517034191,-2.15351178862241,"NOT","UBE3C"
"SPIDR",-0.274448011830609,6.42534279707361,-3.28846808211557,0.00169999536718536,0.0035389666623808,-2.15806279368118,"NOT","SPIDR"
"CBFA2T3",0.518223816958454,4.42039497791533,3.28789282887178,0.00170292893938118,0.00354443256641545,-2.15967778211217,"NOT","CBFA2T3"
"CLEC9A",-0.444064674313231,3.88680113424123,-3.28650095984147,0.00171004670294288,0.00355802060484982,-2.16358456467679,"NOT","CLEC9A"
"CCR4",-0.323619192875446,3.61390924693402,-3.28649532308635,0.00171007558523277,0.00355802060484982,-2.16360038394718,"NOT","CCR4"
"ACO2",0.332660905251747,6.39975352977498,3.28640855933107,0.00171052021393134,0.00355830248732147,-2.16384387971509,"NOT","ACO2"
"DHCR24",0.46207560943873,3.57630810466374,3.28629702193675,0.00171109195753421,0.00355884865038287,-2.16415689427964,"NOT","DHCR24"
"SURF6",-0.377918100816404,7.38137090560628,-3.28526208629069,0.00171640566550113,0.00356925550314689,-2.16706095174814,"NOT","SURF6"
"GEMIN8",-0.377322128846052,3.86596118842792,-3.28347657771385,0.00172560966483115,0.00358774697294194,-2.17206965543795,"NOT","GEMIN8"
"FCF1",0.295555535085939,4.67209552874638,3.28340752732295,0.00172596654106958,0.00358784086828804,-2.17226331771087,"NOT","FCF1"
"GCLM",0.782398208509304,6.3698395906359,3.28321376117129,0.00172696836305804,0.00358927516410221,-2.17280674921999,"UP","GCLM"
"HELB",0.582743148104411,4.40463310043847,3.28285813053542,0.00172880849379897,0.00359245094125766,-2.17380408412763,"NOT","HELB"
"SCARNA18",0.424661717102812,3.81347021022845,3.28206488627832,0.00173291962063345,0.00360034383276012,-2.17602839967802,"NOT","SCARNA18"
"RDH11",-0.318225551760463,9.3846013200881,-3.28176030306114,0.00173450062408705,0.00360297819585669,-2.17688237506331,"NOT","RDH11"
"CHRNA5",-0.454429801897998,10.2855105199711,-3.28144793294807,0.0017361234595522,0.0036056984878105,-2.17775812619748,"NOT","CHRNA5"
"SLC39A9",0.422803650600377,3.77125736873341,3.27897598356907,0.00174901639331421,0.00363182007704249,-2.18468637860622,"NOT","SLC39A9"
"RPF1",-0.300266152636494,6.23317888384655,-3.27867565877683,0.00175058893093096,0.00363442976100565,-2.18552786806301,"NOT","RPF1"
"DNM1L",-0.386709335748244,6.59564771728541,-3.27834221750252,0.00175233643194135,0.00363740168289359,-2.18646208532111,"NOT","DNM1L"
"BAIAP2L2",-0.234033514902598,3.46727815211861,-3.2782069606558,0.0017530457555457,0.00363821793118121,-2.18684102175476,"NOT","BAIAP2L2"
"PRMT3",-0.539021085424067,6.20074647514645,-3.27607345041294,0.00176427033187632,0.00366085298718161,-2.19281684976416,"NOT","PRMT3"
"MSMO1",0.423161824040425,6.5394462290136,3.27588295749132,0.00176527581877955,0.0036622791409792,-2.19335027784259,"NOT","MSMO1"
"LINC01089",-0.431967690046231,4.51554611931503,-3.27543629831202,0.00176763555749611,0.00366651383434497,-2.19460095186371,"NOT","LINC01089"
"SLC37A3",0.787330602986025,6.01085463337757,3.27533928202679,0.0017681484957415,0.00366691697044769,-2.19487258804565,"UP","SLC37A3"
"C3orf38",0.638901200984082,6.19373651274345,3.27522875542221,0.00176873303584454,0.0036674684277735,-2.19518204503948,"NOT","C3orf38"
"USH1G",0.248789215468422,3.53773278073277,3.27427092336606,0.00177380633997113,0.0036773254634488,-2.19786352106083,"NOT","USH1G"
"MPST",0.343102969314908,6.01726011054246,3.27293843350959,0.00178088689297126,0.00369133948101913,-2.20159296028471,"NOT","MPST"
"RBMX2",-0.280538225939783,6.23880928534859,-3.27250846983979,0.00178317730261811,0.0036954214535712,-2.20279614026819,"NOT","RBMX2"
"GAS6-AS1",-0.579340328514553,4.29607778849479,-3.27201892052915,0.0017857885040386,0.00370016663933111,-2.20416592750966,"NOT","GAS6-AS1"
"APOO",0.347039542534826,5.84070017497394,3.27189039604637,0.00178647463630957,0.00370092207773995,-2.20452552296242,"NOT","APOO"
"PTPMT1",-0.375029246811921,7.0751094444194,-3.26988174101048,0.0017972302454624,0.00372253376377043,-2.21014422010669,"NOT","PTPMT1"
"TBX21",-0.427184808966243,4.13818951780651,-3.26849574443573,0.00180468729718142,0.00373730672734044,-2.21401979880304,"NOT","TBX21"
"PIP4P1",-0.253085721697031,7.15602027789982,-3.26794981646684,0.0018076325396171,0.00374273260136585,-2.21554603230294,"NOT","PIP4P1"
"FAM72A",0.25769039541188,3.53600091607297,3.26751924081817,0.00180995865882013,0.00374687484946398,-2.21674965457702,"NOT","FAM72A"
"STEAP4",0.986047374672189,5.6835179283838,3.26601601570589,0.0018181017350929,0.00376305538049258,-2.22095087867488,"UP","STEAP4"
"CERKL",-0.513216963868286,3.9047937700689,-3.2659397220264,0.00181851594241505,0.00376323597576362,-2.22116406911319,"NOT","CERKL"
"PYGO2",-0.424919301314913,4.0194114440089,-3.26505173310795,0.00182334348288859,0.00377254781377811,-2.22364515803494,"NOT","PYGO2"
"CASZ1",0.424484613316412,6.68955765106992,3.26420136268514,0.00182797782717416,0.00378145664823411,-2.22602070105396,"NOT","CASZ1"
"SLC12A9",0.334797889640813,9.90817235039563,3.26264435377641,0.00183649198230545,0.00379838683132718,-2.23036915581337,"NOT","SLC12A9"
"SPRR1B",0.286760770913994,3.5309382755928,3.26219382253141,0.00183896257252645,0.00380281336862728,-2.23162714308657,"NOT","SPRR1B"
"KHDRBS3",-0.424714643103356,3.65313788219082,-3.26070989759463,0.00184712217062747,0.00381900057192782,-2.2357697531391,"NOT","KHDRBS3"
"PNO1",-0.437719582643079,4.01562136126456,-3.25980938791018,0.00185209038279306,0.00382858482506253,-2.2382830309009,"NOT","PNO1"
"PPID",0.356270530861983,3.66419470599263,3.25968128142119,0.00185279818247975,0.00382936022272256,-2.23864053065398,"NOT","PPID"
"MYO1B",0.823327062137442,3.74081379328045,3.25776389522146,0.00186342240461236,0.0038506269079153,-2.24399011137034,"UP","MYO1B"
"EIF3A",-0.396887374184868,7.78945158388584,-3.25702844409536,0.00186751273953702,0.00385838657908295,-2.24604146898229,"NOT","EIF3A"
"MPP6",-0.328638718535642,3.61265767960539,-3.25563141281013,0.0018753058638577,0.00387379226364,-2.2499372548844,"NOT","MPP6"
"BNIP1",-0.320943253712059,3.7547093279714,-3.25556722740779,0.0018756646471883,0.00387383816420911,-2.25011621556354,"NOT","BNIP1"
"C20orf173",0.294800491858279,3.60755550870074,3.25501577176479,0.0018787498368945,0.00387951392584423,-2.25165367422138,"NOT","C20orf173"
"PMP22",-0.862543033538436,3.80612263322515,-3.2545087971073,0.00188159038817418,0.00388468257719908,-2.25306696042841,"DOWN","PMP22"
"MAGEA9B",0.270516839552426,3.49262871952517,3.2525444517094,0.00189263475106617,0.00390652291255605,-2.25854149591782,"NOT","MAGEA9B"
"SIAH2",0.64616085474859,8.36648177825896,3.25250666353106,0.00189284780915075,0.00390652291255605,-2.25864678724764,"NOT","SIAH2"
"R3HCC1L",0.265424861254225,5.95332772730117,3.25240960301463,0.00189339516127138,0.00390671497677004,-2.25891722853965,"NOT","R3HCC1L"
"PBLD",0.334135464224329,3.79122116779863,3.25236979212402,0.0018936197094179,0.00390671497677004,-2.25902815264979,"NOT","PBLD"
"ZNF469",0.383411116274397,3.62286821327422,3.25212454007194,0.00189500357491312,0.00390886938122761,-2.25971147164894,"NOT","ZNF469"
"USP5",-0.482808102111369,7.40072766316654,-3.25081907674376,0.00190238585683767,0.00392339387425221,-2.26334813936141,"NOT","USP5"
"RWDD2A",-0.353440483508009,5.26520337738164,-3.25046609500103,0.00190438658428529,0.00392681647888279,-2.26433127685987,"NOT","RWDD2A"
"PDGFB",-0.315729594482582,3.64642631139995,-3.2502621282583,0.00190554358642453,0.00392849842015875,-2.26489933859576,"NOT","PDGFB"
"NDUFA7",0.294922740350537,6.81936930328757,3.25005427311367,0.00190672332647872,0.00393022662746598,-2.26547820433152,"NOT","NDUFA7"
"BLVRB",-0.716388543681565,8.13850392136346,-3.24955198397316,0.00190957704885275,0.00393540408814595,-2.26687694722918,"DOWN","BLVRB"
"CRABP2",0.378981485223142,3.72895991230041,3.24947441668752,0.00191001810055556,0.00393560836688051,-2.26709293829266,"NOT","CRABP2"
"KCNAB2",0.338416157229755,3.90549387279278,3.24912954538743,0.00191198021863677,0.00393894618158389,-2.26805321109863,"NOT","KCNAB2"
"MSRB3",0.674784842674907,5.08173258592868,3.24854262997288,0.00191532379171974,0.00394512828251508,-2.2696872779643,"NOT","MSRB3"
"ZFC3H1",-0.325259892873039,8.03948633607895,-3.24824049688441,0.00191704714645818,0.00394797148966427,-2.2705283850763,"NOT","ZFC3H1"
"RAB11FIP4",-0.706629238116526,4.56527573831573,-3.24807144221888,0.00191801206424821,0.00394925203211037,-2.27099899197237,"DOWN","RAB11FIP4"
"TBC1D19",-0.162176193975141,3.41548141178706,-3.24769582205755,0.00192015763844449,0.00395296269334574,-2.27204456582591,"NOT","TBC1D19"
"NAA38",0.344925240811487,6.67825843888724,3.24670701189483,0.00192581661566984,0.00396390365635905,-2.2747966095533,"NOT","NAA38"
"POP4",0.265284786297499,5.49613689597063,3.2453553658402,0.00193357751464022,0.00397916631387608,-2.27855755094624,"NOT","POP4"
"RSPO2",0.329762124012331,3.6441009966565,3.2435882358665,0.00194376846277243,0.00399874260548763,-2.28347292936018,"NOT","RSPO2"
"PIK3C2A",-0.724586026017112,4.84126498194038,-3.24358538247198,0.0019437849589664,0.00399874260548763,-2.28348086474291,"DOWN","PIK3C2A"
"MND1",0.277410067182388,3.49456216142232,3.24340329379061,0.00194483793219696,0.00400019381693834,-2.28398724923075,"NOT","MND1"
"LINC00173",-0.660054596713738,5.27917626847801,-3.2415483872743,0.00195559503143673,0.00402160064531656,-2.28914457502281,"NOT","LINC00173"
"UQCRBP1",-0.402372276661188,10.051855024238,-3.24045643898897,0.00196195369556459,0.00403395624079108,-2.29217963470423,"NOT","UQCRBP1"
"DNAJB14",-0.289514153331693,8.45772931921142,-3.23982084226382,0.0019656638759051,0.00404086287045325,-2.29394594186826,"NOT","DNAJB14"
"IFT43",-0.358874016908108,5.26453611016718,-3.23938624295283,0.00196820457087586,0.00404536332335377,-2.29515354344708,"NOT","IFT43"
"RLF",0.32553151982222,5.91559554090287,3.23912181457153,0.00196975194799396,0.00404782091080351,-2.29588824351019,"NOT","RLF"
"GPI",0.482791928656552,7.56718218396008,3.23796894164048,0.00197651169673465,0.00406057790439039,-2.29909095101821,"NOT","GPI"
"PTCD2",-0.268203084380559,3.50221221207335,-3.23794278195125,0.00197666533434399,0.00406057790439039,-2.29916361402246,"NOT","PTCD2"
"CNOT3",0.530227345086966,5.94288327033753,3.2378318697497,0.00197731685400362,0.00406119146851921,-2.29947168706093,"NOT","CNOT3"
"PABPC1",-0.30827619761226,12.278118341879,-3.23731108421747,0.00198037875207031,0.00406675458275278,-2.3009181381877,"NOT","PABPC1"
"ARHGAP5",0.331682980194337,3.6047770315342,3.23713089619241,0.00198143918530979,0.00406820639010268,-2.30141856206578,"NOT","ARHGAP5"
"IFT52",-0.470246294020966,4.74782732999034,-3.23504032064764,0.00199378166413148,0.00409281736296652,-2.30722315554643,"NOT","IFT52"
"SSRP1",-0.434464180037629,5.1862170391073,-3.23477520004105,0.00199535206021929,0.00409531066567833,-2.30795909018704,"NOT","SSRP1"
"CLCN2",0.351571888678626,3.6039946147254,3.23448063837483,0.00199709821037727,0.00409790247141956,-2.30877669944284,"NOT","CLCN2"
"SNHG5",-0.658544082797858,9.39403379447597,-3.23444207460377,0.00199732692134351,0.00409790247141956,-2.30888373633171,"NOT","SNHG5"
"MOSPD2",0.313188174886562,8.79337225742512,3.23371952821162,0.00200161670233111,0.00410597188448247,-2.31088905821508,"NOT","MOSPD2"
"MAP1LC3B2",-0.54620910043574,3.95243143025934,-3.23332543439176,0.00200396010241097,0.00411004646805957,-2.31198267634761,"NOT","MAP1LC3B2"
"IFIT1B",-1.16277103126066,8.78161808127981,-3.2316380821328,0.00201402282607982,0.00412994882027056,-2.31666406115086,"DOWN","IFIT1B"
"GUCA1B",-0.465860243354451,4.20504332297839,-3.23125097732761,0.00201633806652675,0.00413395994758156,-2.31773780312742,"NOT","GUCA1B"
"CRIPT",0.374066477548079,6.97535288196631,3.23049310978605,0.00202087805942913,0.00414253009154572,-2.31983969801827,"NOT","CRIPT"
"IFTAP",0.482219412809116,4.05541485616629,3.22895489356053,0.00203012230548409,0.00416020268207647,-2.3241047798936,"NOT","IFTAP"
"GMPPA",0.486374326549122,6.64788029849949,3.2289382938102,0.00203022228194818,0.00416020268207647,-2.32415079904174,"NOT","GMPPA"
"MED13",0.296635558869275,3.65225933526354,3.22854331914535,0.00203260248997865,0.00416433867206377,-2.32524573051049,"NOT","MED13"
"LHPP",-0.489862939981236,6.93804335508874,-3.22785616523038,0.00203674969520856,0.00417209271967442,-2.32715040565678,"NOT","LHPP"
"KRT10",-0.341577760910726,6.64639093311912,-3.2276357946596,0.00203808139078302,0.00417330846279892,-2.3277611758928,"NOT","KRT10"
"CMTM1",0.347271321322073,3.67497584166285,3.22758610870479,0.00203838175529793,0.00417330846279892,-2.32789887947031,"NOT","CMTM1"
"RPS26P11",-0.728717074014199,10.1779523259277,-3.22757797244384,0.00203843094507868,0.00417330846279892,-2.32792142880517,"DOWN","RPS26P11"
"NEDD8",0.229656192390522,11.1766817411785,3.22645473626729,0.00204523247662798,0.00418648867259257,-2.33103405375278,"NOT","NEDD8"
"RHOA",0.207601456727627,11.2263963319336,3.22521137639895,0.00205278628684428,0.00420120379828906,-2.33447867374008,"NOT","RHOA"
"MYO1G",-0.450800295262241,9.00197477339003,-3.22504434710461,0.00205380304071227,0.00420253742197302,-2.33494134315619,"NOT","MYO1G"
"KITLG",0.337055669030772,3.56624985512484,3.22465064181508,0.00205620150915652,0.00420669736409377,-2.33603183649802,"NOT","KITLG"
"DHX8",0.491517913895565,5.23453177068269,3.22352801521692,0.00206305507121745,0.00421996869907818,-2.33914080087709,"NOT","DHX8"
"ATG4D",0.337991091003082,4.58358775620328,3.2210150798813,0.00207847433577518,0.00425075330575201,-2.34609729689563,"NOT","ATG4D"
"RELA",0.312815896946599,5.29133480663972,3.22054670929402,0.00208136019511331,0.00425589906657563,-2.3473934560957,"NOT","RELA"
"ITPRID2",0.892544245235903,4.92679003768891,3.2204767915635,0.00208179131543588,0.00425602451876856,-2.3475869336884,"UP","ITPRID2"
"TRMT44",0.378772919509322,4.44792047404805,3.22035472766624,0.00208254417599701,0.00425680757693581,-2.34792470404417,"NOT","TRMT44"
"COX7A2",0.243123928995605,10.641145600684,3.22006668405588,0.00208432177443536,0.00425968459228534,-2.34872173135802,"NOT","COX7A2"
"LPGAT1",0.481466577654152,7.25433058497585,3.21902072482715,0.00209078869038392,0.00427214234445569,-2.35161551987666,"NOT","LPGAT1"
"MICU2",-0.215381856932725,8.26032483579469,-3.21830343148976,0.00209523444576644,0.00428046653723318,-2.35359962931804,"NOT","MICU2"
"DEDD2",0.23313383891829,9.89172204824282,3.2181206542133,0.00209636871243911,0.0042820237586822,-2.35410516118827,"NOT","DEDD2"
"CCT4",-0.436393862094972,4.11022457377129,-3.21789707553566,0.00209775696683833,0.00428409912851475,-2.35472351570231,"NOT","CCT4"
"FAXDC2",-0.770110275538532,7.79361247369197,-3.21717949107514,0.00210221846576556,0.00429208048349208,-2.35670794546662,"DOWN","FAXDC2"
