"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change","symbol"
"GPR156",-0.128512802166669,6.25349723971429,-2.53466729131802,0.0238633969194148,0.0845816583059195,-4.22496225171521,"NOT","GPR156"
"ABLIM3",-0.130134149250002,6.0923218765,-2.53440825920259,0.0238753606995219,0.0846075829891335,-4.22543863568554,"NOT","ABLIM3"
"CADPS",-0.160251100625004,6.4100841695,-2.53399761659253,0.0238943386486247,0.0846583489854018,-4.22619380918382,"NOT","CADPS"
"MAP3K9",-0.277813349083337,6.34740634964286,-2.53381814353397,0.0239026375925704,0.0846712665509058,-4.22652384696481,"NOT","MAP3K9"
"SETD1A",-0.340566023666666,8.35189765778571,-2.53309055273702,0.0239363102255467,0.0847740438252772,-4.22786174616205,"NOT","SETD1A"
"TSLP",-0.242088447875002,6.44558416257143,-2.53290286116817,0.0239450039164126,0.0847859021347534,-4.22820685214786,"NOT","TSLP"
"SMNDC1",0.549978729916665,8.85098107478571,2.53281710351182,0.0239489771375849,0.0847859021347534,-4.22836453051811,"NOT","SMNDC1"
"C20orf86",-0.157468966625002,6.06696107335714,-2.53266866325246,0.0239558559917541,0.0847937583119917,-4.22863745571627,"NOT","C20orf86"
"OSBP",-0.329177411000005,10.3747894072857,-2.53188926895414,0.0239920049897157,0.0849051954099293,-4.2300703701727,"NOT","OSBP"
"ORC4L",0.189541615833332,6.52913155942857,2.53156699198568,0.0240069677955118,0.0849416280332352,-4.23066282874431,"NOT","ORC4L"
"DOT1L",-0.181122291125004,6.46746079492857,-2.53123117673139,0.024022568702713,0.0849720483738054,-4.23128014629087,"NOT","DOT1L"
"WDR47",0.334661384541664,7.39105486371429,2.53118091386989,0.0240249045932422,0.0849720483738054,-4.23137254020619,"NOT","WDR47"
"CCL28",0.108607697916668,6.0298950225,2.53050291209352,0.0240564350384079,0.0850670323346109,-4.23261878762564,"NOT","CCL28"
"ARIH2",-0.299718717416669,9.27252501464286,-2.53009798031134,0.0240752853364755,0.0851092913397938,-4.23336304217973,"NOT","ARIH2"
"SNAI1",0.384155898958333,6.52265442121429,2.53004527648944,0.0240777398371852,0.0851092913397938,-4.23345990730692,"NOT","SNAI1"
"FGF1",-0.173055027333336,6.21309333778571,-2.5297693747356,0.0240905929447167,0.0851381860196175,-4.23396697919983,"NOT","FGF1"
"ZNF414",0.203773154124995,6.31383127835714,2.52932467288448,0.0241113236197787,0.085194904060022,-4.23478424155258,"NOT","ZNF414"
"GEMIN8",-0.171961709208336,6.4588326805,-2.52888546141234,0.0241318151735492,0.0852507553316005,-4.23559136245136,"NOT","GEMIN8"
"OR4F21",-0.150932618333336,6.16582159185714,-2.52858545771102,0.0241458215604256,0.0852836791411229,-4.23614263758538,"NOT","OR4F21"
"AP2A2",-0.507220966125002,7.00888410992857,-2.52840392717525,0.0241543005381952,0.0852970710059262,-4.2364761994622,"NOT","AP2A2"
"IRX2",-0.376054640375,6.36613607707143,-2.52781419167975,0.0241818658110134,0.0853778448123808,-4.23755977660832,"NOT","IRX2"
"KCNJ6",-0.161639831458336,5.86328972585714,-2.52749586578224,0.0241967574795188,0.0854138498263441,-4.23814462876018,"NOT","KCNJ6"
"GEFT",-0.177859441625001,6.18963561485714,-2.52734142162615,0.0242039857367937,0.085422794502024,-4.23842837543543,"NOT","GEFT"
"TMED3",-0.597210036291671,10.9361069987857,-2.52695962536854,0.0242218633745762,0.0854693131330547,-4.23912978899043,"NOT","TMED3"
"TRAF6",0.254836704208329,7.1009067235,2.52669727684978,0.0242341552156788,0.0854961074950963,-4.23961173778568,"NOT","TRAF6"
"PLEKHA7",0.283850068583331,6.59019017735714,2.52617324119022,0.0242587258516356,0.0855662016519118,-4.24057436568411,"NOT","PLEKHA7"
"CD47",0.533526703833331,9.51814429585714,2.525839793642,0.0242743727751413,0.085587678209262,-4.24118685456282,"NOT","CD47"
"GPR22",0.172205420458332,6.09407611457143,2.52562628516849,0.0242843966851131,0.085587678209262,-4.24157901936523,"NOT","GPR22"
"PGRMC2",-0.234625576208337,9.6098179555,-2.5255702089274,0.0242870300416749,0.085587678209262,-4.24168201620982,"NOT","PGRMC2"
"LIMK1",-0.572900591291669,10.9809498402143,-2.52550145029719,0.0242902593412793,0.085587678209262,-4.24180830602235,"NOT","LIMK1"
"C4orf18",-1.00949756095833,10.0950657472143,-2.52546867965579,0.0242917985836665,0.085587678209262,-4.24186849581581,"DOWN","C4orf18"
"MFSD1",-0.476151468333343,11.247444865,-2.52544235759394,0.0242930350030685,0.085587678209262,-4.24191684130501,"NOT","MFSD1"
"THAP8",-0.169442363833334,6.16111096242857,-2.5247281687814,0.0243266054897271,0.08568936122659,-4.24322851501386,"NOT","THAP8"
"FAHD2A",-0.131333176250005,6.24018144021429,-2.52442220794756,0.0243410008262005,0.0857234743631452,-4.24379039881985,"NOT","FAHD2A"
"KCNA10",0.127756001041666,6.2401284375,2.52400874176562,0.0243604672467034,0.0857754300480383,-4.2445496719445,"NOT","KCNA10"
"CD180",-0.332477573000003,6.30309553942857,-2.52384396383948,0.024368229330091,0.0857861615631003,-4.2448522509965,"NOT","CD180"
"OR52N4",0.115536693333333,6.02858065678571,2.52371852372729,0.0243741399458742,0.0857903722621031,-4.24508258980568,"NOT","OR52N4"
"SLCO1B1",-0.147412019375001,6.36416771135714,-2.52309950350921,0.0244033277435868,0.0858764948656061,-4.24621920133686,"NOT","SLCO1B1"
"SLC39A11",-0.30375466166667,8.80603766778571,-2.52276383452648,0.0244191691089675,0.0859156265034575,-4.24683549590068,"NOT","SLC39A11"
"LMAN1L",-0.131323589041669,5.80475472278571,-2.52242392764675,0.0244352205387079,0.0859554819529997,-4.24745954069917,"NOT","LMAN1L"
"UCN2",0.170302744958329,5.94519830542857,2.52195882303715,0.0244572006026513,0.0859932153177139,-4.24831338964934,"NOT","UCN2"
"ANKRD28",-0.225238900958336,6.30881522792857,-2.52189981173143,0.0244599907349908,0.0859932153177139,-4.24842171973349,"NOT","ANKRD28"
"RNF103",0.315208596500002,8.2060461225,2.52180425946607,0.0244645092202875,0.0859932153177139,-4.24859712796201,"NOT","RNF103"
"PITX1",-0.136597454208336,6.10469633721429,-2.52179705340532,0.0244648500137278,0.0859932153177139,-4.2486103562502,"NOT","PITX1"
"ADIPOR2",0.275736364166665,10.581331525,2.52102011259444,0.0245016203298257,0.0860909982463791,-4.25003651833567,"NOT","ADIPOR2"
"CYP1A1",-0.162907054416667,6.16944414378571,-2.52100932779096,0.024502131116008,0.0860909982463791,-4.25005631391828,"NOT","CYP1A1"
"PLEK2",0.406768244333332,6.70609028642857,2.52067955886348,0.0245177544567437,0.086129262133082,-4.25066159209324,"NOT","PLEK2"
"CENPA",-0.233280882499999,6.12721907007143,-2.52013771896674,0.0245434457788454,0.0862028725801291,-4.25165605522574,"NOT","CENPA"
"IFT20",-0.27320234729167,8.43475812064286,-2.51993301428448,0.024553158571184,0.0862203447548889,-4.25203173849438,"NOT","IFT20"
"ETS2",0.868958510166664,8.23579290292857,2.51940383702499,0.0245782839871957,0.0862919223837547,-4.25300285650297,"UP","ETS2"
"GLDC",0.321722626458333,6.146251215,2.51898256528662,0.0245983036798447,0.0863455501663068,-4.2537758984191,"NOT","GLDC"
"SFT2D1",-0.23873934916667,11.6569466064286,-2.51858378567161,0.0246172689249736,0.0863954566302304,-4.25450762303847,"NOT","SFT2D1"
"CNTD2",0.102126773416663,5.89850992457143,2.51845205018744,0.0246235371131956,0.0864007915250327,-4.25474933640207,"NOT","CNTD2"
"PIGB",0.298924639666662,8.41578550514286,2.51829987098141,0.0246307799543808,0.0864095436340598,-4.25502855490582,"NOT","PIGB"
"TP53I13",-0.338538650666669,9.53189760214286,-2.51708793279976,0.0246885341816692,0.0865954619321193,-4.25725199810325,"NOT","TP53I13"
"CD320",-0.106539493875002,6.20388679721429,-2.51683751467672,0.024700483911326,0.0866108935998001,-4.25771137046556,"NOT","CD320"
"KIAA0040",0.298336738541664,6.54893687814286,2.51679626105964,0.0247024530297831,0.0866108935998001,-4.25778704536738,"NOT","KIAA0040"
"SLC43A3",0.388574439833329,10.4473157422143,2.51465875490107,0.0248046869462159,0.0869525887806379,-4.26170742263092,"NOT","SLC43A3"
"TMEM65",-0.256415324125005,6.87136545864286,-2.51435441251893,0.0248192762024339,0.0869869740091851,-4.26226551375211,"NOT","TMEM65"
"ZNF143",0.265959612791663,8.32806004342857,2.51315270551867,0.0248769629150617,0.0871723655238549,-4.26446891302684,"NOT","ZNF143"
"PNLIPRP2",-0.195578487833335,6.44285747842857,-2.51250910199774,0.0249079113340434,0.0872640089614147,-4.26564883712375,"NOT","PNLIPRP2"
"PRKAA2",0.195835560041666,6.06400937164286,2.51222360152985,0.0249216517815378,0.0872953411874194,-4.26617221188229,"NOT","PRKAA2"
"PIP",-0.375260289125002,5.99525981807143,-2.51179035942979,0.0249425165719383,0.0873516116357892,-4.26696638211459,"NOT","PIP"
"GNS",0.371813616249996,13.6056867435714,2.51156274973274,0.0249534848922735,0.0873574727339112,-4.26738359004889,"NOT","GNS"
"MGC21675",-0.133093663375004,6.28009402557143,-2.51155638927163,0.0249537914640254,0.0873574727339112,-4.26739524855511,"NOT","MGC21675"
"NAT1",0.420449178374999,6.79397353635714,2.511260161588,0.0249680735278479,0.087390658585545,-4.26793821158343,"NOT","NAT1"
"VPS45",-0.299916339458335,8.33116314092857,-2.51035010588104,0.02501199924219,0.087527567348102,-4.26960612667881,"NOT","VPS45"
"ACOX3",-0.434968242166669,7.92337991192857,-2.51015180897575,0.025021580285,0.0875442600357904,-4.26996952788085,"NOT","ACOX3"
"COL1A2",0.279408372458331,5.94339177978571,2.50957026953284,0.0250496986357632,0.087625012237477,-4.27103520238514,"NOT","COL1A2"
"LIMA1",0.28360069733333,6.632635663,2.50947534439063,0.0250542912937074,0.087625012237477,-4.27120914457799,"NOT","LIMA1"
"SNX19",0.300413765541668,9.92541514771429,2.50936869175738,0.0250594523136255,0.0876262209360192,-4.27140457348088,"NOT","SNX19"
"DTNB",0.323665703541662,6.63768271242857,2.50892113666267,0.0250811210435347,0.0876711365840679,-4.27222463402084,"NOT","DTNB"
"INPP5F",-0.154588777583335,6.6122475265,-2.50885578556502,0.0250842865717435,0.0876711365840679,-4.27234437307306,"NOT","INPP5F"
"MGC13057",0.261570812458329,6.50034436635714,2.5087135816174,0.0250911760837312,0.0876711365840679,-4.27260492117385,"NOT","MGC13057"
"MGC71993",-0.32836333041667,12.3331781928571,-2.50870547470237,0.0250915689031063,0.0876711365840679,-4.27261977461392,"NOT","MGC71993"
"PBK",0.155426584875001,5.81128236335714,2.5084405922282,0.0251044069907352,0.087699154158266,-4.27310508085444,"NOT","PBK"
"KRT81",0.11089955483333,5.82925297235714,2.50820157662785,0.025115996794387,0.0877228010878043,-4.27354297858683,"NOT","KRT81"
"EMP3",-0.476027275416673,13.1529390007143,-2.50788131197184,0.0251315343908379,0.0877439765380686,-4.27412970747387,"NOT","EMP3"
"BANF1",-0.459971896500003,7.57789203878571,-2.50787783055185,0.0251317033421121,0.0877439765380686,-4.27413608532619,"NOT","BANF1"
"LMO2",0.759614343999996,9.63332996492857,2.50736491312928,0.0251566068339922,0.0878140753036939,-4.27507569801002,"UP","LMO2"
"LOC441268",1.22357216579166,8.27477737307143,2.50676204563817,0.0251859079037247,0.0878994948454312,-4.27617999872398,"UP","LOC441268"
"PTPRD",-0.123041778041668,5.91482324571429,-2.5065041636138,0.0251984516962746,0.087926409495131,-4.27665234317942,"NOT","PTPRD"
"VDAC2",-0.348510671250002,12.094791815,-2.50630868099945,0.0252079642750495,0.0879427388637033,-4.27701038295306,"NOT","VDAC2"
"CAB39L",-0.383122328708336,7.42708663535714,-2.50603088036416,0.025221488541106,0.0879730548174248,-4.27751917592901,"NOT","CAB39L"
"FKBP14",-0.290009597583333,6.84795266528571,-2.50562047435959,0.0252414812180383,0.0880138726979574,-4.27827079774358,"NOT","FKBP14"
"NGFB",0.0947188880833343,6.01797545207143,2.50559209430293,0.0252428642968973,0.0880138726979574,-4.27832277157912,"NOT","NGFB"
"PIGY",-0.375757061250008,10.8547283992857,-2.50530278950369,0.0252569674778054,0.0880461757075911,-4.27885257760346,"NOT","PIGY"
"C21orf93",-0.160307745666671,6.12855995457143,-2.5046599691894,0.025288331074758,0.088138624893195,-4.28002969761586,"NOT","C21orf93"
"ATP6V1A",-0.425677035833335,12.2656930278571,-2.50454721889162,0.0252938360801263,0.0881406750914619,-4.2802361521545,"NOT","ATP6V1A"
"CLINT1",0.362988184874999,9.62635511742857,2.50443913657963,0.0252991142512296,0.0881406750914619,-4.28043405599643,"NOT","CLINT1"
"C17orf56",-0.725854129375001,8.87735325328571,-2.50435036073652,0.0253034503862064,0.0881406750914619,-4.28059660639574,"DOWN","C17orf56"
"LOC441233",-0.117760400791667,5.78702869457143,-2.50340019954073,0.0253499043763553,0.088285590418476,-4.28233623653042,"NOT","LOC441233"
"TNFRSF13C",0.373285962041663,6.50785973985714,2.50320338085093,0.0253595371890449,0.0883022384670973,-4.28269655692945,"NOT","TNFRSF13C"
"SHOX2",-0.263164409250007,6.51460073557143,-2.5030906950901,0.0253650539000667,0.0883045505681107,-4.28290284852405,"NOT","SHOX2"
"TAS2R45",0.174622857416663,6.17267220128571,2.50231580220916,0.0254030211967445,0.0884198119198851,-4.28432133568522,"NOT","TAS2R45"
"MXI1",-0.214385207208336,6.70163156664286,-2.50166410420601,0.0254349945199347,0.0885141700667913,-4.28551418032115,"NOT","MXI1"
"WNT10B",-0.123146423500001,6.02798638764286,-2.50155805775543,0.0254402009739537,0.0885153608265842,-4.28570827295239,"NOT","WNT10B"
"NKX6-1",-0.123415070708333,6.04669405678571,-2.50085618950057,0.0254746856545556,0.0886184008518349,-4.28699279713667,"NOT","NKX6-1"
"HS1BP3",-0.388450699041671,8.59601299464286,-2.50042969011255,0.0254956626088282,0.0886744213480213,-4.28777328912623,"NOT","HS1BP3"
"TP53RK",0.324115778708332,8.08163997807143,2.49989359230939,0.0255220535474566,0.088749246780636,-4.28875427505697,"NOT","TP53RK"
"PFAAP5",0.376613481999993,7.98085144,2.49975464410446,0.0255288979407925,0.0887560863256786,-4.28900851848782,"NOT","PFAAP5"
"C14orf45",0.115271732916664,6.2234258915,2.49945991159788,0.0255434218759397,0.0887819131729065,-4.28954779403607,"NOT","C14orf45"
"C6orf25",-0.155720947833333,6.29762961557143,-2.49940589924376,0.0255460843750804,0.0887819131729065,-4.28964661849604,"NOT","C6orf25"
"MDM2",0.350764549791664,7.11954961692857,2.49925208033062,0.0255536682228326,0.0887913119440298,-4.28992805104088,"NOT","MDM2"
"VPS13D",-0.268142317666668,6.41874384914286,-2.49907632257597,0.0255623363798255,0.0888044740556864,-4.2902496157254,"NOT","VPS13D"
"TRIM2",0.201258189374999,6.16448008264286,2.4987524892763,0.0255783148237331,0.0888430224942683,-4.2908420757999,"NOT","TRIM2"
"RKHD1",-0.257220569708333,6.48417090964286,-2.49843743844299,0.0255938691160703,0.0888800832643379,-4.29141844054224,"NOT","RKHD1"
"LMO6",0.202533622208334,6.21457496307143,2.49813546155461,0.0256087864490932,0.0889149183388951,-4.29197086178731,"NOT","LMO6"
"ADM",0.777901556666663,11.8247899335714,2.49755135311657,0.0256376644341535,0.0889982029203151,-4.29303932914071,"UP","ADM"
"LOC283951",-0.33306346104167,8.48600297742857,-2.49648861539427,0.0256902856613712,0.0891638619454456,-4.29498307792032,"NOT","LOC283951"
"TMED4",0.314365156499997,8.71640356528571,2.49596356907122,0.0257163214101854,0.0892266408757123,-4.29594327370748,"NOT","TMED4"
"KIAA0672",-0.1369690645,6.33393010464286,-2.4959260965623,0.0257181805458653,0.0892266408757123,-4.29601179989325,"NOT","KIAA0672"
"EXT1",-0.45835999566667,7.17538596314286,-2.49557195145362,0.0257357572246743,0.089270601261418,-4.29665940793012,"NOT","EXT1"
"FLJ25006",-0.13469535466667,6.07292452307143,-2.49533557754318,0.0257474951734228,0.0892847002116714,-4.29709163424735,"NOT","FLJ25006"
"BRI3BP",0.282893361166664,7.47733562007143,2.4952924992714,0.0257496349239354,0.0892847002116714,-4.29717040423822,"NOT","BRI3BP"
"GEMIN6",-0.484166993208335,8.68459854257143,-2.49511764714501,0.0257583217931987,0.089297805614562,-4.29749012166563,"NOT","GEMIN6"
"TUBB2B",0.398118860416664,6.192515966,2.49413286528575,0.0258072994524536,0.0894505577402474,-4.29929063964671,"NOT","TUBB2B"
"NHP2L1",-0.405929002500002,10.1784948225,-2.49394807185281,0.0258165000064898,0.0894544538373473,-4.29962847542315,"NOT","NHP2L1"
"NT5DC1",0.241715620333331,7.15774725178571,2.49388203262884,0.0258197887506891,0.0894544538373473,-4.29974920476816,"NOT","NT5DC1"
"RND1",0.248564519458331,6.02493575492857,2.49381412053137,0.0258231711824798,0.0894544538373473,-4.29987335674403,"NOT","RND1"
"POLA2",0.437806708749997,8.23463792364286,2.49306340082573,0.0258605898525503,0.089567025798793,-4.30124568327406,"NOT","POLA2"
"MX1",2.36185215966667,12.7785876683571,2.49283866621089,0.0258718015660321,0.0895888055370288,-4.3016564711399,"UP","MX1"
"ELF3",-0.412814402666666,6.42467424078571,-2.49260026102997,0.0258837003776878,0.089601082716541,-4.30209223190121,"NOT","ELF3"
"KITLG",-0.316001342791665,6.24412071228571,-2.49257032386084,0.0258851949134943,0.089601082716541,-4.30214695042237,"NOT","KITLG"
"IQCK",-0.35859675604167,6.30450544464286,-2.49243498412032,0.0258919524323231,0.089607428377897,-4.30239431843038,"NOT","IQCK"
"CCDC27",-0.107257195916667,6.09865140292857,-2.49231518957078,0.0258979351894775,0.0896110908239062,-4.30261326939899,"NOT","CCDC27"
"ANKRD38",-0.437590676208337,6.19509489835714,-2.48998068558495,0.0260147893305055,0.0899904581016155,-4.30687929764172,"NOT","ANKRD38"
"PLCE1",-0.129694977416668,6.246858156,-2.489927360529,0.0260174644212012,0.0899904581016155,-4.30697672519931,"NOT","PLCE1"
"KLB",-0.154070763875001,6.2382230575,-2.48960037905174,0.0260338734513734,0.090030101709358,-4.30757411955127,"NOT","KLB"
"RASL11B",-0.146040501875001,6.07732504164286,-2.48936023242072,0.0260459311315501,0.0900546853127145,-4.30801284796449,"NOT","RASL11B"
"OR8H2",-0.141909826541669,5.81146673621429,-2.48825108606181,0.0261016904443978,0.0902303307402558,-4.31003896068724,"NOT","OR8H2"
"LZIC",-0.219158607791671,8.0255566075,-2.48811665538306,0.0261084563455779,0.0902365774207943,-4.31028450624417,"NOT","LZIC"
"HCRTR2",-0.193146734708332,6.47378847364286,-2.48766438308004,0.0261312315644604,0.0902981429507191,-4.31111057138728,"NOT","HCRTR2"
"SLC25A25",0.315406275791663,9.12929344742857,2.48733965283163,0.0261475958446455,0.0903375358999456,-4.31170364877637,"NOT","SLC25A25"
"KNG1",-0.133279624291672,6.27421118435714,-2.48719083509516,0.026155098564823,0.0903463038314509,-4.31197543513706,"NOT","KNG1"
"ADIPOR1",0.449166712750005,10.4127666515,2.48681402843514,0.0261741046820696,0.0903947965267831,-4.31266357092865,"NOT","ADIPOR1"
"C18orf19",-0.427552961125006,7.36045793071429,-2.48497992144261,0.026266806051932,0.0906977361910828,-4.3160125083689,"NOT","C18orf19"
"LOC402110",-0.20862336616667,6.15878764807143,-2.48476683878468,0.0262775962667632,0.0907177801681445,-4.31640152002217,"NOT","LOC402110"
"RPS6KB1",0.248476879166667,8.66483714442857,2.48326795551711,0.0263536177123363,0.090962970696393,-4.31913757916552,"NOT","RPS6KB1"
"C2orf43",-0.206817396208336,7.12686740607143,-2.48304660994809,0.0263648619092421,0.0909818779981633,-4.31954156984067,"NOT","C2orf43"
"GLB1L",-0.487558523083337,7.720672186,-2.48296330056135,0.0263690951564716,0.0909818779981633,-4.31969361910203,"NOT","GLB1L"
"PCDHGB5",-0.192847124833335,6.39848174778571,-2.48281647030463,0.0263765577103357,0.0909903735838823,-4.31996159657082,"NOT","PCDHGB5"
"KPNB1",0.45576211,11.4917157964286,2.48270415445627,0.0263822674565935,0.0909928204904533,-4.3201665782958,"NOT","KPNB1"
"RPL35A",-0.334884180000001,13.3025684964286,-2.48169571828889,0.0264335858824607,0.0911525416530485,-4.32200686382627,"NOT","RPL35A"
"PHGDH",-1.075074628125,8.18911449957143,-2.48141306244545,0.0264479871303431,0.0911762012174121,-4.32252262870583,"DOWN","PHGDH"
"TACSTD1",-0.167718030458333,6.12524901578571,-2.48127899116417,0.0264548206566604,0.0911762012174121,-4.32276726205987,"NOT","TACSTD1"
"MAP4K3",-0.386803049291668,7.28272060328571,-2.48126608609259,0.0264554785089815,0.0911762012174121,-4.32279080905144,"NOT","MAP4K3"
"UTP14C",0.24559510158333,8.26865358121429,2.48087899458223,0.0264752182702602,0.0912269545282948,-4.32349708647082,"NOT","UTP14C"
"CAMK1D",-0.39140412891667,7.20226747392857,-2.48068752155576,0.0264849876641963,0.0912433397435404,-4.32384642781132,"NOT","CAMK1D"
"FNTA",-0.239371605875,9.90625298721429,-2.48046517206168,0.0264963367777253,0.091265160012165,-4.32425209017871,"NOT","FNTA"
"COMMD10",-0.639130353083338,8.69339850371429,-2.47983244138181,0.0265286579592564,0.0913591954739949,-4.32540639079996,"NOT","COMMD10"
"IGFBP4",0.401754286041665,6.26541120457143,2.4797052657715,0.0265351589047058,0.0913642926374514,-4.32563838572956,"NOT","IGFBP4"
"CLEC7A",0.684551078708326,8.24678180014286,2.47927702252046,0.026557061001181,0.0914224061745157,-4.32641955766978,"NOT","CLEC7A"
"AKAP7",0.443824643666662,7.07141956742857,2.47848291611128,0.0265977206323687,0.0915450581326296,-4.32786797578912,"NOT","AKAP7"
"GLOXD1",-0.173418229583335,6.27084793064286,-2.47811902271201,0.0266163725125408,0.0915919309021758,-4.32853164350178,"NOT","GLOXD1"
"C19orf35",0.213547036249999,6.33029391735714,2.47694946963151,0.0266764044645676,0.0917811556138659,-4.33066441880204,"NOT","C19orf35"
"TAGLN",-0.907091040166671,8.11921757292857,-2.47623190474141,0.0267133004569405,0.0918907237079294,-4.33197276625672,"DOWN","TAGLN"
"C6orf191",0.124547541874996,5.95119712492857,2.47571738298595,0.0267397863710765,0.0919644476648043,-4.3329108126443,"NOT","C6orf191"
"COMMD3",-0.448636201666675,11.4196071228571,-2.47550457795423,0.0267507482308435,0.0919727207185018,-4.33329876468939,"NOT","COMMD3"
"LOC388610",-0.199111018875001,6.31919393392857,-2.47547445168365,0.026752300421115,0.0919727207185018,-4.33335368504826,"NOT","LOC388610"
"SLC6A19",-0.186165511916672,6.27386779664286,-2.47519139248044,0.0267668886384522,0.0920054916044419,-4.3338696910501,"NOT","SLC6A19"
"IQCD",0.297787296,6.10501615064286,2.47497098210165,0.02677825335208,0.0920271720959017,-4.33427147501216,"NOT","IQCD"
"NR3C2",0.138324919999998,6.34879459442857,2.47442119834508,0.0268066212155009,0.0921072670427625,-4.33527361079477,"NOT","NR3C2"
"PSMB1",-0.26091996041667,13.3099793164286,-2.47405900637261,0.0268253253883572,0.0921541336779189,-4.33593376107642,"NOT","PSMB1"
"HSPC105",0.230356542041666,6.09358595707143,2.4736101677172,0.0268485214629553,0.0922164109213662,-4.33675178678247,"NOT","HSPC105"
"RRM2",0.194348417166665,6.23484056071429,2.47270574501798,0.0268953205333061,0.0923597183892377,-4.33839995895394,"NOT","RRM2"
"UMPS",-0.251983596291669,6.24277415221429,-2.47218263616304,0.0269224242570855,0.0924353498502234,-4.33935313929854,"NOT","UMPS"
"PARP6",0.253995999999997,11.1366034714286,2.47176696795724,0.0269439798144959,0.0924919073164275,-4.34011049194174,"NOT","PARP6"
"PRMT3",-0.230018257499999,7.18729859121429,-2.47089904659152,0.0269890413855141,0.0926291184632592,-4.3416916976906,"NOT","PRMT3"
"FABP1",-0.106524351291666,6.36138882178571,-2.47078604781388,0.0269949134661259,0.0926318009321314,-4.34189754662084,"NOT","FABP1"
"TCEA2",-0.472236159708335,7.56105996821429,-2.46884787620273,0.0270958227316777,0.0929605366229899,-4.34542773369723,"NOT","TCEA2"
"C21orf45",-0.311410688208335,7.63531136714286,-2.46715009118003,0.0271845128635201,0.0932388256581395,-4.34851920349487,"NOT","C21orf45"
"SIDT2",-0.728522757666671,10.692057473,-2.46697161511359,0.0271938523389877,0.0932388256581395,-4.34884414008804,"DOWN","SIDT2"
"LOC196549",0.179124905208333,6.05776439885714,2.46696626385476,0.0271941324124346,0.0932388256581395,-4.34885388254174,"NOT","LOC196549"
"FLJ33708",-0.110842619625004,5.71931102571429,-2.46690320652336,0.0271974329061606,0.0932388256581395,-4.34896868353814,"NOT","FLJ33708"
"OR11H1",-0.216272150541669,6.03227942764286,-2.46675884142857,0.0272049905850635,0.0932471677672633,-4.34923150766137,"NOT","OR11H1"
"KLHL8",-0.369162661416668,8.00248403942857,-2.46632363748219,0.0272277861693744,0.0933040570436412,-4.35002378303221,"NOT","KLHL8"
"LOC387934",-1.67233904491667,9.16114752628572,-2.46619060638958,0.0272347578610181,0.0933040570436412,-4.35026595126591,"DOWN","LOC387934"
"ASCIZ",-0.256133190583332,7.32457867164286,-2.46614839371613,0.0272369704355565,0.0933040570436412,-4.35034279366511,"NOT","ASCIZ"
"PGBD5",-0.21227892241667,6.04134217528571,-2.46565971663627,0.0272625969307815,0.0933742662054263,-4.35123232647848,"NOT","PGBD5"
"TMEM144",-0.506088941250004,7.77436279628571,-2.46539009875718,0.027276745710102,0.0934051452176751,-4.35172307939948,"NOT","TMEM144"
"ABHD13",0.115967291583329,6.40757141792857,2.46481258147848,0.0273070758081669,0.0934914126963713,-4.35277419468238,"NOT","ABHD13"
"CACNG2",-0.295054049750004,6.39738112985714,-2.46428042010988,0.0273350524504323,0.0935695916930995,-4.35374267526052,"NOT","CACNG2"
"ZNF304",-0.126793153375005,6.3551774395,-2.46364526466706,0.0273684795489227,0.0936663950257186,-4.35489848887333,"NOT","ZNF304"
"ABCA5",0.130406685958334,6.16718542642857,2.46305451671639,0.0273996046409609,0.0937552850040553,-4.3559733891767,"NOT","ABCA5"
"BAGE4",-0.130461410208333,6.12728222607143,-2.46274530120781,0.0274159099559278,0.0937934411483396,-4.35653598500594,"NOT","BAGE4"
"TYMS",0.551128171708329,6.608212772,2.46256897193371,0.0274252121692762,0.0938076289181051,-4.35685679144594,"NOT","TYMS"
"PKM2",0.653103993083327,9.28061911692857,2.46069150722053,0.0275244447252096,0.0941293592679267,-4.36027202359455,"NOT","PKM2"
"POLG",-0.304989323000003,10.2370350668571,-2.46036333621682,0.0275418252637773,0.0941646258374172,-4.36086888454791,"NOT","POLG"
"IMPAD1",-0.32014460054167,7.95606133242857,-2.46030140333801,0.0275451065193478,0.0941646258374172,-4.36098152149401,"NOT","IMPAD1"
"TRIP12",0.445152060499998,9.958036905,2.46009853192306,0.0275558574333179,0.0941703338141079,-4.36135047478129,"NOT","TRIP12"
"LOC153561",0.481158617124997,6.66989599571429,2.4600745929149,0.0275571263153336,0.0941703338141079,-4.36139401081954,"NOT","LOC153561"
"BCAS3",0.140396849916663,6.27869514921429,2.45937159604949,0.0275944134277975,0.0942800490322253,-4.36267242394331,"NOT","BCAS3"
"ATF7IP2",0.308206867083331,7.03178234642857,2.45847959708743,0.0276417946776253,0.094424204570818,-4.36429433659266,"NOT","ATF7IP2"
"KCTD21",-0.274962581875004,6.73408865164286,-2.45699601951919,0.0277207717022733,0.0946762167166418,-4.36699140375828,"NOT","KCTD21"
"RPA4",0.356308969666663,6.48914407985714,2.45667555692471,0.0277378595648325,0.0947168006194889,-4.3675739049256,"NOT","RPA4"
"LOC200420",-0.144958339583336,6.09623784542857,-2.45655652100039,0.0277442094201878,0.0947207089716992,-4.36779026761726,"NOT","LOC200420"
