"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change","symbol"
"IGF2BP2-AS1",-0.04842407,7.09919,-2.619896,0.01088062,0.05244962,-3.278344,"NOT","IGF2BP2-AS1"
"DERL2",0.1070731,7.657815,2.619855,0.01088178,0.05244962,-3.278439,"NOT","DERL2"
"TMCO5A",0.07208037,7.128186,2.619673,0.01088705,0.05244962,-3.278868,"NOT","TMCO5A"
"LCN2",1.031151,11.6023,2.619505,0.0108919,0.05244962,-3.279264,"UP","LCN2"
"DDX5",-0.3518086,10.7953,-2.619489,0.01089237,0.05244962,-3.279302,"NOT","DDX5"
"LSM14B",-0.06092328,7.247077,-2.619478,0.01089267,0.05244962,-3.279327,"NOT","LSM14B"
"LINC01618",-0.2035018,7.409265,-2.619078,0.01090426,0.05248688,-3.28027,"NOT","LINC01618"
"ZDHHC24",0.09423968,7.421793,2.618364,0.01092492,0.05256775,-3.28195,"NOT","ZDHHC24"
"MLC1",0.06575433,7.141857,2.615939,0.01099538,0.05287311,-3.287654,"NOT","MLC1"
"ASF1A",-0.1447403,7.642269,-2.615913,0.01099615,0.05287311,-3.287716,"NOT","ASF1A"
"ADAT1",-0.1057654,7.746876,-2.615689,0.01100268,0.05288396,-3.288244,"NOT","ADAT1"
"EPPK1",0.063632,7.117808,2.615569,0.01100617,0.05288396,-3.288525,"NOT","EPPK1"
"CDRT15P1",0.06507259,7.11031,2.615399,0.01101113,0.05288915,-3.288925,"NOT","CDRT15P1"
"TWF1",-0.05152001,7.163922,-2.613952,0.01105342,0.05306396,-3.292325,"NOT","TWF1"
"H3-5",-0.3125297,10.4106,-2.613888,0.01105532,0.05306396,-3.292478,"NOT","H3-5"
"ZNF25",-0.1406146,7.662426,-2.61355,0.0110652,0.05309271,-3.293271,"NOT","ZNF25"
"ZNF688",0.118562,7.605035,2.61323,0.0110746,0.05311908,-3.294024,"NOT","ZNF688"
"SH2B3",-0.2452837,9.310012,-2.612126,0.01110702,0.05323014,-3.296617,"NOT","SH2B3"
"HMGN2P46",-0.05043957,7.178046,-2.612096,0.01110791,0.05323014,-3.296687,"NOT","HMGN2P46"
"TMEM140",0.4539728,10.40213,2.612042,0.01110948,0.05323014,-3.296813,"NOT","TMEM140"
"TXNDC9",-0.1238364,7.696117,-2.611706,0.01111937,0.05323589,-3.297602,"NOT","TXNDC9"
"LOC100506691",0.05641538,7.144704,2.611654,0.01112092,0.05323589,-3.297726,"NOT","LOC100506691"
"RAC2",-0.2559819,13.0936,-2.611503,0.01112535,0.05323589,-3.298079,"NOT","RAC2"
"TWNK",0.07689926,7.223306,2.611395,0.01112855,0.05323589,-3.298334,"NOT","TWNK"
"ANPEP",-0.3665829,9.226477,-2.611098,0.01113729,0.05323589,-3.299031,"NOT","ANPEP"
"STARD3NL",-0.1074944,7.574557,-2.610923,0.01114246,0.05323589,-3.299442,"NOT","STARD3NL"
"RCAN3",-0.07033801,7.200985,-2.610895,0.01114329,0.05323589,-3.299508,"NOT","RCAN3"
"CIPC",-0.107028,7.518054,-2.610875,0.01114386,0.05323589,-3.299554,"NOT","CIPC"
"NGRN",0.3147072,9.299976,2.610808,0.01114585,0.05323589,-3.299712,"NOT","NGRN"
"SEPTIN2",-0.2151146,10.49693,-2.608919,0.01120169,0.05348385,-3.304144,"NOT","SEPTIN2"
"DIAPH3",0.05702449,7.163656,2.608644,0.01120985,0.05349971,-3.30479,"NOT","DIAPH3"
"UCP1",-0.04698958,7.084206,-2.608543,0.01121287,0.05349971,-3.305029,"NOT","UCP1"
"ELMO1",-0.2267965,8.699639,-2.608399,0.01121714,0.05350134,-3.305366,"NOT","ELMO1"
"LSM1",0.2654588,10.02761,2.607747,0.01123648,0.05357482,-3.306894,"NOT","LSM1"
"HIVEP1",-0.07832678,7.376362,-2.607222,0.0112521,0.05363056,-3.308126,"NOT","HIVEP1"
"IGLL1",0.9511387,11.3238,2.606065,0.0112866,0.05377616,-3.310841,"UP","IGLL1"
"ARNT",0.09917558,7.364835,2.605681,0.01129805,0.05381191,-3.31174,"NOT","ARNT"
"TSHZ1",-0.09230739,7.383208,-2.605163,0.01131354,0.05385485,-3.312954,"NOT","TSHZ1"
"RAD51B",0.05477378,7.148375,2.605115,0.01131497,0.05385485,-3.313067,"NOT","RAD51B"
"PON2",0.1781715,7.531308,2.602735,0.01138636,0.05414539,-3.318642,"NOT","PON2"
"TNNC2",0.1800632,7.319844,2.602691,0.01138769,0.05414539,-3.318746,"NOT","TNNC2"
"VCP",-0.1529154,8.281717,-2.602682,0.01138794,0.05414539,-3.318766,"NOT","VCP"
"PRKAB2",0.1152866,7.350368,2.602327,0.01139865,0.05417739,-3.319599,"NOT","PRKAB2"
"CWC27",-0.1286532,7.619859,-2.602144,0.01140415,0.05418463,-3.320026,"NOT","CWC27"
"TRIM37",-0.04089275,7.16981,-2.601916,0.01141102,0.05419836,-3.32056,"NOT","TRIM37"
"ANKFY1",0.162907,7.804546,2.601472,0.01142441,0.05424306,-3.3216,"NOT","ANKFY1"
"TRIM13",0.4137437,9.148403,2.600842,0.01144342,0.05431439,-3.323074,"NOT","TRIM13"
"SLC7A5P2",-0.1239413,14.46053,-2.599936,0.01147084,0.05442557,-3.325195,"NOT","SLC7A5P2"
"TENT4A",0.09349754,7.679438,2.599523,0.01148336,0.054466,-3.326162,"NOT","TENT4A"
"BCL6B",0.08797257,7.140499,2.599075,0.01149695,0.05451147,-3.32721,"NOT","BCL6B"
"ZFP90",0.1888885,7.948649,2.59865,0.01150986,0.05455367,-3.328204,"NOT","ZFP90"
"ARMC7",0.1716433,7.725969,2.59716,0.01155518,0.05474944,-3.331687,"NOT","ARMC7"
"GAB2",-0.2720186,8.818599,-2.596876,0.01156387,0.05477156,-3.332353,"NOT","GAB2"
"TRIM2",-0.05001847,7.098826,-2.596383,0.0115789,0.0548237,-3.333504,"NOT","TRIM2"
"IL4",0.04391818,7.092,2.595968,0.01159157,0.0548506,-3.334473,"NOT","IL4"
"MARCHF6",0.429742,9.239924,2.595899,0.0115937,0.0548506,-3.334636,"NOT","MARCHF6"
"TSPO",-0.4275147,13.43242,-2.595702,0.01159973,0.0548506,-3.335097,"NOT","TSPO"
"SERINC2",-0.07262736,7.1621,-2.59567,0.01160069,0.0548506,-3.33517,"NOT","SERINC2"
"IP6K1",-0.2587317,9.528026,-2.595365,0.01161003,0.05487573,-3.335883,"NOT","IP6K1"
"COQ10B",-0.1702592,9.378898,-2.594988,0.01162159,0.05491129,-3.336764,"NOT","COQ10B"
"MEFV",-0.269282,8.480767,-2.594014,0.01165145,0.05503332,-3.339038,"NOT","MEFV"
"SSTR2",0.4346178,12.11369,2.593836,0.01165694,0.05504016,-3.339456,"NOT","SSTR2"
"LTA4H",-0.4161302,11.27284,-2.593565,0.01166527,0.0550604,-3.340088,"NOT","LTA4H"
"SPRED1",-0.1049615,7.375979,-2.59296,0.01168387,0.05511348,-3.3415,"NOT","SPRED1"
"EZH2",0.09041068,7.291792,2.592936,0.01168461,0.05511348,-3.341556,"NOT","EZH2"
"EXOG",0.2907098,7.792952,2.592739,0.0116907,0.05512314,-3.342017,"NOT","EXOG"
"CASP3",0.2242313,8.648041,2.591574,0.01172665,0.05527061,-3.344737,"NOT","CASP3"
"DYNLT1",0.3941187,9.856956,2.591462,0.01173009,0.05527061,-3.344997,"NOT","DYNLT1"
"ELAVL1",-0.08145569,7.302541,-2.590845,0.01174919,0.05534144,-3.346438,"NOT","ELAVL1"
"AHCYL2",-0.05653847,7.200163,-2.589553,0.01178925,0.05551092,-3.349452,"NOT","AHCYL2"
"LPCAT3",-0.1910548,8.368392,-2.589351,0.01179551,0.05552121,-3.349923,"NOT","LPCAT3"
"TAF8",-0.1209671,7.289254,-2.588962,0.01180758,0.05555884,-3.350829,"NOT","TAF8"
"SLC16A4",-0.04490268,7.187433,-2.588672,0.01181662,0.0555822,-3.351507,"NOT","SLC16A4"
"CDC25A",0.06557034,7.111284,2.588453,0.01182341,0.05559494,-3.352016,"NOT","CDC25A"
"SBNO1",-0.04485281,7.148877,-2.588247,0.01182984,0.05559807,-3.352496,"NOT","SBNO1"
"PRPF8",-0.2579106,8.997141,-2.588094,0.01183461,0.05559807,-3.352854,"NOT","PRPF8"
"LAGE3",0.2299186,8.23158,2.588039,0.01183632,0.05559807,-3.352982,"NOT","LAGE3"
"BTLA",0.1539676,7.532519,2.587096,0.01186574,0.05571705,-3.35518,"NOT","BTLA"
"RNF157",0.0782954,7.27035,2.586749,0.01187658,0.0557487,-3.355988,"NOT","RNF157"
"MUC6",-0.8418242,10.12041,-2.586161,0.01189496,0.05581577,-3.357358,"DOWN","MUC6"
"RAB3IP",0.2126939,8.161295,2.585756,0.01190766,0.05585383,-3.358303,"NOT","RAB3IP"
"IER2",0.1311966,7.550574,2.58564,0.01191127,0.05585383,-3.358572,"NOT","IER2"
"WDFY3",-0.07203649,7.190863,-2.585284,0.01192244,0.05588694,-3.359401,"NOT","WDFY3"
"PRDX1",0.3371673,9.864074,2.584189,0.01195685,0.05602895,-3.361953,"NOT","PRDX1"
"PHF2",0.1760673,8.126202,2.583742,0.01197089,0.05607546,-3.362992,"NOT","PHF2"
"IQCF5",-0.05053184,7.164224,-2.582665,0.01200484,0.0562037,-3.365499,"NOT","IQCF5"
"LOC648987",-0.04271154,7.14972,-2.582567,0.01200792,0.0562037,-3.365726,"NOT","LOC648987"
"F9",-0.06266565,7.160302,-2.58243,0.01201225,0.0562037,-3.366045,"NOT","F9"
"TRIP4",-0.1460262,7.95442,-2.582351,0.01201477,0.0562037,-3.366231,"NOT","TRIP4"
"AXL",0.07062721,7.122408,2.581849,0.01203063,0.05625857,-3.367398,"NOT","AXL"
"SEC22B",0.2236278,8.816461,2.58054,0.01207208,0.05642608,-3.370443,"NOT","SEC22B"
"RBM12B",0.2242052,8.114079,2.580328,0.01207882,0.05642608,-3.370937,"NOT","RBM12B"
"NOG",-0.03345758,7.097201,-2.580253,0.01208118,0.05642608,-3.37111,"NOT","NOG"
"VPS26C",-0.1348917,8.344017,-2.580195,0.01208302,0.05642608,-3.371245,"NOT","VPS26C"
"CDKN2AIPNL",0.4159137,12.65847,2.579991,0.01208951,0.05643707,-3.37172,"NOT","CDKN2AIPNL"
"CAMK2G",-0.1934588,8.291893,-2.579354,0.01210977,0.0564962,-3.373202,"NOT","CAMK2G"
"SUZ12P1",-0.06675819,7.191201,-2.579331,0.01211048,0.0564962,-3.373254,"NOT","SUZ12P1"
"GAST",0.1981586,7.589147,2.578274,0.01214416,0.05663393,-3.375712,"NOT","GAST"
"CPLX2",0.1112983,7.141993,2.577952,0.01215442,0.05666237,-3.376459,"NOT","CPLX2"
"SLC35F3",0.05991799,7.07678,2.577771,0.01216019,0.0566699,-3.376879,"NOT","SLC35F3"
"CGA",0.05840329,7.122391,2.577076,0.01218242,0.05675406,-3.378495,"NOT","CGA"
"ALDH6A1",-0.07629274,7.435338,-2.575541,0.01223161,0.05695184,-3.382061,"NOT","ALDH6A1"
"INTS4P1",-0.04114893,7.09218,-2.57549,0.01223323,0.05695184,-3.382178,"NOT","INTS4P1"
"CHST7",-0.3173494,8.425206,-2.575069,0.01224677,0.05699538,-3.383157,"NOT","CHST7"
"TNFSF12",-0.2011083,8.267396,-2.573963,0.01228237,0.05714153,-3.385725,"NOT","TNFSF12"
"CPD",-0.3562795,9.172606,-2.573774,0.01228843,0.05715024,-3.386162,"NOT","CPD"
"CALHM2",0.09577383,7.393958,2.573482,0.01229785,0.05717199,-3.386839,"NOT","CALHM2"
"H2AC17",0.08017991,7.209705,2.573369,0.01230151,0.05717199,-3.387102,"NOT","H2AC17"
"RHEB",-0.1581183,8.705226,-2.57321,0.01230665,0.05717641,-3.387473,"NOT","RHEB"
"GFPT1",0.1059724,7.320275,2.572979,0.0123141,0.0571915,-3.388008,"NOT","GFPT1"
"CUL4A",-0.2476913,8.463933,-2.572719,0.01232248,0.05721093,-3.38861,"NOT","CUL4A"
"NXT2",-0.1865541,7.630376,-2.572205,0.01233912,0.057251,-3.389803,"NOT","NXT2"
"QPCT",-0.4578887,10.65697,-2.572193,0.01233952,0.057251,-3.389832,"NOT","QPCT"
"TRIAP1",0.1403593,7.656744,2.571816,0.0123517,0.05728799,-3.390705,"NOT","TRIAP1"
"RGS18",-0.3513716,10.62668,-2.571394,0.01236539,0.05733197,-3.391684,"NOT","RGS18"
"RNF145",-0.1840432,8.443889,-2.570449,0.01239605,0.05745457,-3.393875,"NOT","RNF145"
"OR11H12",0.08471279,7.168262,2.570109,0.01240711,0.05748627,-3.394664,"NOT","OR11H12"
"IGDCC4",-0.04448957,7.124535,-2.568999,0.01244323,0.05763404,-3.397235,"NOT","IGDCC4"
"MIGA2",0.1642672,7.698476,2.568622,0.01245554,0.05766312,-3.398109,"NOT","MIGA2"
"FAM193A",-0.08919118,7.709245,-2.568397,0.01246289,0.05766312,-3.398631,"NOT","FAM193A"
"OTX1",-0.05881824,7.078053,-2.568373,0.01246368,0.05766312,-3.398688,"NOT","OTX1"
"AFDN",-0.1717136,7.594151,-2.568288,0.01246644,0.05766312,-3.398883,"NOT","AFDN"
"DENND6B",-0.605966,9.402689,-2.567714,0.01248522,0.05773037,-3.400214,"NOT","DENND6B"
"DISC1",0.343385,7.76585,2.567294,0.01249894,0.05774285,-3.401186,"NOT","DISC1"
"NAPA",0.1646871,7.501033,2.567152,0.01250358,0.05774285,-3.401514,"NOT","NAPA"
"NDST2",-0.2294491,8.266754,-2.567119,0.01250467,0.05774285,-3.401591,"NOT","NDST2"
"ADAM17",0.3770257,8.340483,2.567113,0.01250488,0.05774285,-3.401605,"NOT","ADAM17"
"WDR4",0.1952666,7.647587,2.566147,0.01253655,0.05786949,-3.403842,"NOT","WDR4"
"PLCL1",-0.06490367,7.221626,-2.56574,0.01254992,0.05791157,-3.404785,"NOT","PLCL1"
"KNTC1",0.101163,7.363268,2.565289,0.01256474,0.05796032,-3.405828,"NOT","KNTC1"
"CCT8L2",0.05929975,7.208222,2.56475,0.01258248,0.05802254,-3.407076,"NOT","CCT8L2"
"WRNIP1",0.2291965,8.772536,2.563791,0.01261409,0.0581486,-3.409294,"NOT","WRNIP1"
"CD59",-0.1150818,7.340718,-2.563373,0.0126279,0.05819257,-3.410261,"NOT","CD59"
"DHRS12",-0.1222313,7.424793,-2.563006,0.01264002,0.05822874,-3.41111,"NOT","DHRS12"
"BCAP31",-0.2454414,10.44395,-2.562509,0.01265648,0.05828484,-3.41226,"NOT","BCAP31"
"HDAC1",0.1802546,9.698782,2.561991,0.01267363,0.05832624,-3.413457,"NOT","HDAC1"
"RPL23AP7",-0.2033125,8.640448,-2.561979,0.01267403,0.05832624,-3.413485,"NOT","RPL23AP7"
"GRHL1",0.04841356,7.142246,2.561684,0.0126838,0.05835149,-3.414166,"NOT","GRHL1"
"CHRAC1",-0.05579934,7.289887,-2.56143,0.01269224,0.05837058,-3.414754,"NOT","CHRAC1"
"STARD3",0.1066013,7.429737,2.561276,0.01269736,0.05837441,-3.41511,"NOT","STARD3"
"C19orf53",0.190583,9.018664,2.561122,0.01270249,0.0583783,-3.415467,"NOT","C19orf53"
"MTMR6",-0.2596836,8.838803,-2.560929,0.01270889,0.05838803,-3.415913,"NOT","MTMR6"
"GABRG3",-0.07469677,7.138452,-2.560294,0.01272999,0.05846524,-3.417379,"NOT","GABRG3"
"NFKBIE",0.08546512,7.587638,2.560148,0.01273485,0.05846788,-3.417717,"NOT","NFKBIE"
"GSE1",0.1233773,7.577594,2.559797,0.01274656,0.05850189,-3.418529,"NOT","GSE1"
"FUBP3",-0.1764348,7.982139,-2.559594,0.01275334,0.05851329,-3.418999,"NOT","FUBP3"
"ADPGK",0.1507907,8.303743,2.559225,0.01276564,0.05855001,-3.419851,"NOT","ADPGK"
"MAT2B",0.250452,11.14589,2.557008,0.0128398,0.05886907,-3.42497,"NOT","MAT2B"
"FAM217B",-0.3231536,9.103951,-2.556876,0.01284421,0.05886907,-3.425273,"NOT","FAM217B"
"PFDN5",0.459819,11.73829,2.556759,0.01284817,0.05886907,-3.425545,"NOT","PFDN5"
"SLC25A36",-0.1125968,7.366385,-2.55607,0.0128713,0.05895522,-3.427135,"NOT","SLC25A36"
"TRAF6",-0.08305556,7.412262,-2.554913,0.01291023,0.05911369,-3.429804,"NOT","TRAF6"
"PEX11B",0.1909819,8.52344,2.553901,0.01294441,0.05923669,-3.432139,"NOT","PEX11B"
"NPHP3",-0.08511941,7.294486,-2.55386,0.0129458,0.05923669,-3.432234,"NOT","NPHP3"
"STXBP1",-0.04232935,7.127338,-2.552648,0.01298678,0.05940428,-3.435026,"NOT","STXBP1"
"ACYP1",0.1392392,7.622267,2.552388,0.01299562,0.05942473,-3.435627,"NOT","ACYP1"
"PRPS1L1",-0.04641798,7.140079,-2.551877,0.01301295,0.05948403,-3.436805,"NOT","PRPS1L1"
"NCKAP5",0.05742199,7.108375,2.55092,0.01304549,0.05961276,-3.439011,"NOT","NCKAP5"
"EID2B",0.3780191,11.49525,2.548733,0.01312011,0.05993363,-3.444048,"NOT","EID2B"
"NAT1",-0.06672611,7.277957,-2.548598,0.0131247,0.05993451,-3.444357,"NOT","NAT1"
"TM9SF1",-0.1071057,7.640296,-2.548404,0.01313134,0.05994474,-3.444804,"NOT","TM9SF1"
"ZNF444",0.0857334,7.343391,2.547691,0.01315577,0.06003616,-3.446445,"NOT","ZNF444"
"MRPS25",-0.099645,7.409327,-2.547199,0.01317267,0.06009314,-3.447579,"NOT","MRPS25"
"ZNF137P",0.07849373,7.30261,2.547062,0.01317735,0.06009438,-3.447893,"NOT","ZNF137P"
"RPSA",-0.0630371,7.188363,-2.546297,0.01320365,0.06019414,-3.449653,"NOT","RPSA"
"KLF7",0.06594023,7.14097,2.545984,0.01321444,0.06022317,-3.450374,"NOT","KLF7"
"ICAM1",0.08661014,7.175002,2.545731,0.01322312,0.0602426,-3.450954,"NOT","ICAM1"
"ABCA7",0.1883405,7.837798,2.543712,0.01329285,0.06054004,-3.455598,"NOT","ABCA7"
"EPHX1",0.08131784,7.20028,2.542341,0.01334039,0.06073622,-3.458749,"NOT","EPHX1"
"ZNF549",0.3748317,12.48816,2.542006,0.01335201,0.06076881,-3.459518,"NOT","ZNF549"
"NDC80",0.06874262,7.204981,2.541693,0.0133629,0.06079808,-3.460238,"NOT","NDC80"
"YWHAE",0.1631863,7.959619,2.541519,0.01336896,0.06080535,-3.460638,"NOT","YWHAE"
"THOP1",0.06804301,7.250977,2.54109,0.01338389,0.06084415,-3.461623,"NOT","THOP1"
"ITPA",0.1162064,7.753769,2.541017,0.01338643,0.06084415,-3.46179,"NOT","ITPA"
"ZNF248",0.07244632,7.184836,2.540774,0.01339487,0.06086223,-3.462347,"NOT","ZNF248"
"DDRGK1",0.1493056,8.392724,2.540598,0.01340101,0.06086981,-3.462751,"NOT","DDRGK1"
"ZNF333",-0.07814897,7.304767,-2.540198,0.01341497,0.0609129,-3.46367,"NOT","ZNF333"
"RANBP3",-0.1346025,8.090619,-2.540036,0.01342064,0.06091835,-3.464043,"NOT","RANBP3"
"B4GALT7",0.1183807,7.55384,2.53973,0.01343132,0.06094653,-3.464745,"NOT","B4GALT7"
"CAPG",0.2913926,7.8995,2.539417,0.01344225,0.06096759,-3.465463,"NOT","CAPG"
"PNPLA8",-0.1670025,7.789019,-2.539341,0.01344492,0.06096759,-3.465638,"NOT","PNPLA8"
"FCAMR",0.06117773,7.100847,2.539117,0.01345273,0.06098273,-3.466151,"NOT","FCAMR"
"IMPDH1",-0.3171177,10.04734,-2.538311,0.01348097,0.06109041,-3.468001,"NOT","IMPDH1"
"BFSP2",0.05232897,7.11079,2.538059,0.01348982,0.06111017,-3.46858,"NOT","BFSP2"
"ETS1",-0.559914,10.13319,-2.537433,0.01351177,0.06118928,-3.470015,"NOT","ETS1"
"ANKRD16",0.05361277,7.195614,2.5361,0.01355867,0.06138126,-3.473073,"NOT","ANKRD16"
"KMT5C",0.1009937,7.177906,2.535098,0.01359403,0.06152088,-3.475371,"NOT","KMT5C"
"USP18",0.06963332,7.174889,2.534695,0.01360826,0.06156483,-3.476294,"NOT","USP18"
"CERS4",0.1173827,7.332383,2.533952,0.01363456,0.06162003,-3.477997,"NOT","CERS4"
"PRSS33",-0.151337,7.193759,-2.533944,0.01363484,0.06162003,-3.478015,"NOT","PRSS33"
"GORASP1",0.107649,7.866801,2.533878,0.01363718,0.06162003,-3.478167,"NOT","GORASP1"
"GOSR2",0.1329508,7.62686,2.533839,0.01363856,0.06162003,-3.478256,"NOT","GOSR2"
"LLPH",-0.1687182,7.732964,-2.529836,0.01378103,0.06224309,-3.487422,"NOT","LLPH"
"DRC7",-0.05511443,7.206389,-2.529441,0.01379517,0.06228631,-3.488327,"NOT","DRC7"
"OR51E2",-0.05173771,7.136161,-2.529131,0.01380624,0.06231564,-3.489034,"NOT","OR51E2"
"TRIM33",-0.1974506,8.76172,-2.52793,0.01384932,0.0624807,-3.491782,"NOT","TRIM33"
"ITGA5",-0.2691929,8.838068,-2.527856,0.01385198,0.0624807,-3.491951,"NOT","ITGA5"
"TCF4",0.1376069,7.736374,2.527401,0.01386835,0.06253382,-3.492993,"NOT","TCF4"
"WAS",-0.3272412,11.71975,-2.526338,0.0139066,0.06268555,-3.495421,"NOT","WAS"
"RAP1GAP2",-0.1502514,8.255406,-2.526073,0.01391617,0.06270791,-3.496027,"NOT","RAP1GAP2"
"ATP6V1E2",-0.07090755,7.38761,-2.525082,0.01395198,0.06284849,-3.498293,"NOT","ATP6V1E2"
"KIF22",0.05740736,7.267886,2.524174,0.01398482,0.06297181,-3.500366,"NOT","KIF22"
"PSAP",-0.3607123,12.64281,-2.52407,0.0139886,0.06297181,-3.500604,"NOT","PSAP"
"SSX3",0.06247778,7.183227,2.523797,0.0139985,0.06299556,-3.501228,"NOT","SSX3"
"SLC20A1",0.1848371,9.1204,2.52238,0.01404997,0.06320632,-3.504463,"NOT","SLC20A1"
"OLIG2",-0.112135,7.192099,-2.521333,0.01408811,0.06335697,-3.506853,"NOT","OLIG2"
"ZNF429",0.07380022,7.180936,2.521028,0.01409925,0.06338614,-3.507549,"NOT","ZNF429"
"WDR35",0.09559077,7.258621,2.520697,0.01411132,0.06341946,-3.508303,"NOT","WDR35"
"S1PR4",-0.3034528,10.63039,-2.5201,0.01413314,0.06348527,-3.509665,"NOT","S1PR4"
"PPIG",-0.1284369,7.542463,-2.520042,0.01413528,0.06348527,-3.509799,"NOT","PPIG"
"EIF2S1",0.1016053,7.416649,2.518865,0.01417838,0.06365785,-3.512482,"NOT","EIF2S1"
"ZNF92",-0.0346644,7.141007,-2.517946,0.01421215,0.06378844,-3.514578,"NOT","ZNF92"
"TMEM168",-0.05308351,7.177702,-2.516426,0.01426812,0.06401857,-3.518042,"NOT","TMEM168"
"GKAP1",-0.06393794,7.179746,-2.516062,0.01428157,0.0640578,-3.518871,"NOT","GKAP1"
"CDC7",0.06868796,7.197473,2.515835,0.01428997,0.06406463,-3.519389,"NOT","CDC7"
"COMMD10",-0.1094948,7.623962,-2.515766,0.0142925,0.06406463,-3.519545,"NOT","COMMD10"
"NSUN7",-0.3238853,7.905382,-2.514793,0.0143285,0.06420488,-3.521762,"NOT","NSUN7"
"EML3",-0.1896217,8.913586,-2.513468,0.01437763,0.06440383,-3.524777,"NOT","EML3"
"C2orf42",0.1071506,7.928834,2.512755,0.01440417,0.06450151,-3.526402,"NOT","C2orf42"
"EHD3",0.09627451,7.220385,2.512382,0.01441803,0.06454235,-3.527249,"NOT","EHD3"
"SYTL1",-0.1351527,7.68258,-2.512075,0.01442947,0.06457236,-3.527947,"NOT","SYTL1"
"TFAP4",-0.05369261,7.234099,-2.510737,0.01447942,0.06477461,-3.530991,"NOT","TFAP4"
"ING2",-0.1322256,7.573481,-2.510451,0.01449013,0.06480123,-3.531642,"NOT","ING2"
"SLC37A3",-0.2209502,7.781937,-2.509636,0.01452065,0.06491643,-3.533495,"NOT","SLC37A3"
"SNRNP25",0.2257129,7.972911,2.509271,0.01453434,0.06495627,-3.534325,"NOT","SNRNP25"
"SGO1",-0.05232651,7.184062,-2.508207,0.01457429,0.06510552,-3.536742,"NOT","SGO1"
"CRADD",-0.1489801,7.849296,-2.508048,0.01458027,0.06510552,-3.537103,"NOT","CRADD"
"DNPEP",0.05631638,7.168498,2.508001,0.01458207,0.06510552,-3.537212,"NOT","DNPEP"
"HTR3D",-0.0507702,7.14066,-2.507158,0.01461382,0.06522588,-3.539127,"NOT","HTR3D"
"TTC39B",-0.05510626,7.174682,-2.506511,0.01463823,0.06531345,-3.540596,"NOT","TTC39B"
"ALG3",0.1581517,7.898828,2.506125,0.0146528,0.06535706,-3.541472,"NOT","ALG3"
"LAMP3",0.1939063,7.156638,2.505607,0.01467238,0.06542295,-3.542648,"NOT","LAMP3"
"NYAP2",0.04983822,7.126559,2.504567,0.01471179,0.06556773,-3.54501,"NOT","NYAP2"
"GNAZ",0.07801122,7.162421,2.504496,0.01471447,0.06556773,-3.54517,"NOT","GNAZ"
"ADGB",-0.04191349,7.119432,-2.503362,0.01475754,0.06573814,-3.547743,"NOT","ADGB"
"PLEKHO1",0.3048493,8.657858,2.502384,0.0147948,0.06588258,-3.549962,"NOT","PLEKHO1"
"AHSA1",0.1093989,7.926278,2.501138,0.01484236,0.06605127,-3.552786,"NOT","AHSA1"
"MRC2",-0.06196209,7.107568,-2.501137,0.01484238,0.06605127,-3.552788,"NOT","MRC2"
"SHOX2",0.1205864,7.360079,2.500448,0.01486876,0.06613454,-3.554351,"NOT","SHOX2"
"TEKT1",0.06653988,7.162896,2.500395,0.0148708,0.06613454,-3.554472,"NOT","TEKT1"
"PGA5",-0.09666766,7.152563,-2.500025,0.01488498,0.06617598,-3.55531,"NOT","PGA5"
"COQ8A",-0.2163627,8.189723,-2.499289,0.01491319,0.06627977,-3.556976,"NOT","COQ8A"
"PFN1",-0.3466769,13.64869,-2.499067,0.01492173,0.06628628,-3.55748,"NOT","PFN1"
"NCAN",0.173553,7.507039,2.498998,0.01492439,0.06628628,-3.557637,"NOT","NCAN"
"MAB21L1",0.04148845,7.142979,2.498478,0.01494435,0.06633664,-3.558813,"NOT","MAB21L1"
"ACVRL1",-0.03821759,7.097382,-2.498449,0.01494547,0.06633664,-3.558879,"NOT","ACVRL1"
"VEZT",-0.06994955,7.344655,-2.498304,0.01495107,0.06633988,-3.559208,"NOT","VEZT"
"SPC25",0.05900336,7.188144,2.498092,0.01495921,0.06635439,-3.559687,"NOT","SPC25"
"MPHOSPH8",-0.2591739,9.012526,-2.496616,0.01501616,0.0665779,-3.563031,"NOT","MPHOSPH8"
"FUCA2",0.09346592,7.58936,2.496519,0.01501988,0.0665779,-3.563249,"NOT","FUCA2"
"EIF5",-0.2435712,8.505816,-2.496351,0.0150264,0.0665779,-3.563631,"NOT","EIF5"
"ZSWIM4",0.1818488,7.886901,2.496099,0.01503614,0.0665779,-3.564201,"NOT","ZSWIM4"
"EFCAB2",-0.04713678,7.047578,-2.496018,0.01503927,0.0665779,-3.564384,"NOT","EFCAB2"
"RUSC2",0.0516391,7.129039,2.495969,0.01504117,0.0665779,-3.564494,"NOT","RUSC2"
"MOB3A",-0.2890028,9.434434,-2.495901,0.01504381,0.0665779,-3.564649,"NOT","MOB3A"
"STAC3",0.05930551,7.194244,2.495152,0.01507283,0.06668466,-3.566344,"NOT","STAC3"
"FLACC1",0.06493453,7.113235,2.494676,0.01509129,0.06674464,-3.567421,"NOT","FLACC1"
"MMP25",-0.4189523,11.67096,-2.494269,0.01510706,0.06679273,-3.56834,"NOT","MMP25"
"KIFC2",0.07628665,7.226934,2.49409,0.01511405,0.06680193,-3.568747,"NOT","KIFC2"
